source_entity_ref,metric_name,metric_value,timestamp,model_type,dimensions
agent://clinical-decision-support-agen,task_completion,0.8935,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9199,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9333,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3178,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2295,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,19.08,2026-05-05T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9402,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9411,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9425,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1592,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1601,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,10.23,2026-05-06T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9363,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9073,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9086,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3192,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,924,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,11.75,2026-05-07T22:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9379,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8728,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9285,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1707,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2086,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,6.26,2026-05-08T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9351,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9416,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9443,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2765,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2195,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,9.46,2026-05-09T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9104,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9208,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.915,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1949,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,873,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,17.93,2026-05-10T21:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9134,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9165,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9616,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1113,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,608,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,17.95,2026-05-11T18:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.8952,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8931,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8899,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1671,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,450,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,11.48,2026-05-13T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9037,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9396,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9046,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3478,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,908,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,7.95,2026-05-14T05:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9407,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9032,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9267,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2852,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2390,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,2.72,2026-05-14T19:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9116,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8905,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9196,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3315,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,979,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,15.39,2026-05-15T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9081,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9242,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9478,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1398,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2280,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,18.84,2026-05-16T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9107,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9245,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9427,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1057,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1382,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,8.02,2026-05-17T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9082,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8989,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9251,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2662,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,490,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,1.76,2026-05-18T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9008,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.906,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9479,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2935,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1420,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,16.86,2026-05-20T08:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.8971,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9077,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9061,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3207,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,618,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,10.82,2026-05-20T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9336,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.934,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9176,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2462,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1745,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,16.53,2026-05-22T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.8971,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9219,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9013,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1369,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2101,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,4.15,2026-05-22T23:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9056,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9038,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9185,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1415,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1065,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,3.99,2026-05-23T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.918,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9102,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9245,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3750,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,764,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,10.15,2026-05-25T07:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9562,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8935,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9235,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3451,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1983,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,1.43,2026-05-26T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9386,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9393,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9359,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3144,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,901,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,2.06,2026-05-26T13:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.938,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9413,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9087,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2460,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,376,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,17.69,2026-05-27T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9114,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9061,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9387,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2730,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2272,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,4.24,2026-05-29T11:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9312,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.8913,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8989,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3943,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1044,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,12.84,2026-05-30T01:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9171,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.952,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9079,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3219,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,581,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,5.37,2026-05-31T04:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9384,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9225,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9227,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2941,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2365,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,14.0,2026-06-01T00:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9101,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9123,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9421,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2976,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2361,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,15.3,2026-06-01T16:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9043,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9095,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9212,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3271,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,304,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,18.04,2026-06-02T14:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9056,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9004,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9159,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2970,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2057,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,5.36,2026-06-04T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9243,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9248,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.901,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3212,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,700,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,9.08,2026-06-05T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9056,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9221,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9303,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3027,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1973,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,5.9,2026-06-05T20:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9074,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.911,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8859,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,3167,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,2440,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,3.24,2026-06-06T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9104,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9296,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9269,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1236,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,933,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,9.1,2026-06-07T12:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9007,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9191,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9593,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2534,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1797,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,12.63,2026-06-09T06:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9092,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9281,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.8958,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,1532,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1816,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,11.62,2026-06-10T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9118,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9196,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,safety,0.9371,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,input_tokens,2210,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,output_tokens,1930,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,cost_per_day,14.98,2026-06-11T03:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,task_completion,0.9306,2026-06-12T09:00:00Z,agent,"{""cohort"": ""all""}"
agent://clinical-decision-support-agen,groundedness,0.9298,2026-06-12T09:00:00Z,agent,"{""cohort"": ""all""}"
